지표연도,시도,시군구,표준화 항생제 사용량
2008,전국,전국,26.91
2009,전국,전국,27.54
2010,전국,전국,28.32
2011,전국,전국,27.59
2012,전국,전국,28.07
2013,전국,전국,27.87
2014,전국,전국,28.83
2015,전국,전국,28.76
2016,전국,전국,29.94
2017,전국,전국,29.33
2018,전국,전국,29.97
2019,전국,전국,30.53
2008,서울특별시,전체,25.68
2008,부산광역시,전체,26.57
2008,대구광역시,전체,26.8
2008,인천광역시,전체,27.01
2008,광주광역시,전체,29.55
2008,대전광역시,전체,27.97
2008,울산광역시,전체,27.36
2008,경기도,전체,26.88
2008,강원도,전체,25.88
2008,충청북도,전체,28.44
2008,충청남도,전체,27.56
2008,전라북도,전체,27.95
2008,전라남도,전체,28.81
2008,경상북도,전체,26.74
2008,경상남도,전체,26.95
2008,제주특별자치도,전체,29.76
2009,서울특별시,전체,26.23
2009,부산광역시,전체,27.44
2009,대구광역시,전체,26.54
2009,인천광역시,전체,27.93
2009,광주광역시,전체,29.69
2009,대전광역시,전체,28.13
2009,울산광역시,전체,28.22
2009,경기도,전체,27.61
2009,강원도,전체,27.06
2009,충청북도,전체,28.99
2009,충청남도,전체,28.11
2009,전라북도,전체,28.66
2009,전라남도,전체,29.47
2009,경상북도,전체,27.16
2009,경상남도,전체,27.77
2009,제주특별자치도,전체,30.21
2010,서울특별시,전체,27.23
2010,부산광역시,전체,27.92
2010,대구광역시,전체,27.41
2010,인천광역시,전체,28.51
2010,광주광역시,전체,31.18
2010,대전광역시,전체,28.77
2010,울산광역시,전체,29.08
2010,경기도,전체,28.56
2010,강원도,전체,27.48
2010,충청북도,전체,30.02
2010,충청남도,전체,28.46
2010,전라북도,전체,29.24
2010,전라남도,전체,30.1
2010,경상북도,전체,27.68
2010,경상남도,전체,28.19
2010,제주특별자치도,전체,30.02
2011,서울특별시,전체,26.59
2011,부산광역시,전체,27.08
2011,대구광역시,전체,27.27
2011,인천광역시,전체,28.18
2011,광주광역시,전체,29.7
2011,대전광역시,전체,28.43
2011,울산광역시,전체,28.12
2011,경기도,전체,27.74
2011,강원도,전체,26.76
2011,충청북도,전체,29.59
2011,충청남도,전체,28.36
2011,전라북도,전체,28.34
2011,전라남도,전체,28.72
2011,경상북도,전체,27
2011,경상남도,전체,27.24
2011,제주특별자치도,전체,28.15
2012,서울특별시,전체,26.93
2012,부산광역시,전체,28.19
2012,대구광역시,전체,27.81
2012,인천광역시,전체,28.49
2012,광주광역시,전체,30.24
2012,대전광역시,전체,28.07
2012,울산광역시,전체,29.39
2012,경기도,전체,27.91
2012,강원도,전체,27.3
2012,충청북도,전체,29.66
2012,충청남도,전체,28.67
2012,전라북도,전체,28.78
2012,전라남도,전체,29.74
2012,경상북도,전체,27.47
2012,경상남도,전체,28.37
2012,제주특별자치도,전체,28.51
2013,서울특별시,전체,26.94
2013,부산광역시,전체,27.54
2013,대구광역시,전체,26.86
2013,인천광역시,전체,28.52
2013,광주광역시,전체,31.02
2013,대전광역시,전체,28.58
2013,울산광역시,전체,28.85
2013,세종특별자치시,전체,31.06
2013,경기도,전체,27.79
2013,강원도,전체,27.02
2013,충청북도,전체,29.37
2013,충청남도,전체,28.84
2013,전라북도,전체,28.89
2013,전라남도,전체,29.82
2013,경상북도,전체,26.39
2013,경상남도,전체,27.5
2013,제주특별자치도,전체,27.88
2014,서울특별시,전체,27.81
2014,부산광역시,전체,28.6
2014,대구광역시,전체,27.71
2014,인천광역시,전체,29.92
2014,광주광역시,전체,31.84
2014,대전광역시,전체,29.5
2014,울산광역시,전체,29.65
2014,세종특별자치시,전체,31.36
2014,경기도,전체,28.77
2014,강원도,전체,27.83
2014,충청북도,전체,30.52
2014,충청남도,전체,29.42
2014,전라북도,전체,29.6
2014,전라남도,전체,30.57
2014,경상북도,전체,27.23
2014,경상남도,전체,28.51
2014,제주특별자치도,전체,29.68
2015,서울특별시,전체,27.08
2015,부산광역시,전체,29.66
2015,대구광역시,전체,27.8
2015,인천광역시,전체,29.51
2015,광주광역시,전체,32.05
2015,대전광역시,전체,29.55
2015,울산광역시,전체,30.73
2015,세종특별자치시,전체,31.39
2015,경기도,전체,28.03
2015,강원도,전체,28.21
2015,충청북도,전체,30.93
2015,충청남도,전체,29.77
2015,전라북도,전체,30.02
2015,전라남도,전체,31.57
2015,경상북도,전체,27.6
2015,경상남도,전체,29.66
2015,제주특별자치도,전체,30.36
2016,서울특별시,전체,28.51
2016,부산광역시,전체,30.22
2016,대구광역시,전체,28.89
2016,인천광역시,전체,30.45
2016,광주광역시,전체,32.53
2016,대전광역시,전체,31.2
2016,울산광역시,전체,31.31
2016,세종특별자치시,전체,33.67
2016,경기도,전체,29.49
2016,강원도,전체,29.77
2016,충청북도,전체,32.7
2016,충청남도,전체,31.18
2016,전라북도,전체,30.8
2016,전라남도,전체,32.4
2016,경상북도,전체,28.59
2016,경상남도,전체,30.14
2016,제주특별자치도,전체,31.71
2017,서울특별시,전체,27.59
2017,부산광역시,전체,30.03
2017,대구광역시,전체,27.97
2017,인천광역시,전체,30.19
2017,광주광역시,전체,32.75
2017,대전광역시,전체,30.67
2017,울산광역시,전체,30.89
2017,세종특별자치시,전체,31.9
2017,경기도,전체,28.66
2017,강원도,전체,29.11
2017,충청북도,전체,32.2
2017,충청남도,전체,30.8
2017,전라북도,전체,30.27
2017,전라남도,전체,32
2017,경상북도,전체,27.96
2017,경상남도,전체,29.8
2017,제주특별자치도,전체,31.09
2018,서울특별시,전체,28.1
2018,부산광역시,전체,30.76
2018,대구광역시,전체,29.07
2018,인천광역시,전체,30.57
2018,광주광역시,전체,33.06
2018,대전광역시,전체,32.13
2018,울산광역시,전체,31.72
2018,세종특별자치시,전체,33.34
2018,경기도,전체,29.12
2018,강원도,전체,29.15
2018,충청북도,전체,33.22
2018,충청남도,전체,31.57
2018,전라북도,전체,31
2018,전라남도,전체,32.24
2018,경상북도,전체,29.03
2018,경상남도,전체,30.54
2018,제주특별자치도,전체,31.37
2019,서울특별시,전체,28.87
2019,부산광역시,전체,31.43
2019,대구광역시,전체,29.11
2019,인천광역시,전체,31.04
2019,광주광역시,전체,35.06
2019,대전광역시,전체,32.96
2019,울산광역시,전체,31.47
2019,세종특별자치시,전체,33.43
2019,경기도,전체,29.82
2019,강원도,전체,28.95
2019,충청북도,전체,33.51
2019,충청남도,전체,32.06
2019,전라북도,전체,31.74
2019,전라남도,전체,33.02
2019,경상북도,전체,29.3
2019,경상남도,전체,30.78
2019,제주특별자치도,전체,31.39
2008,서울특별시,종로구,22.28
2008,서울특별시,중구,23.67
2008,서울특별시,용산구,25.42
2008,서울특별시,성동구,27.04
2008,서울특별시,광진구,25
2008,서울특별시,동대문구,25.51
2008,서울특별시,중랑구,25.99
2008,서울특별시,성북구,25.63
2008,서울특별시,강북구,27.47
2008,서울특별시,도봉구,25.33
2008,서울특별시,노원구,27.28
2008,서울특별시,은평구,26.89
2008,서울특별시,서대문구,26.41
2008,서울특별시,마포구,25.43
2008,서울특별시,양천구,25.44
2008,서울특별시,강서구,27.23
2008,서울특별시,구로구,26.07
2008,서울특별시,금천구,27.4
2008,서울특별시,영등포구,26.36
2008,서울특별시,동작구,25.53
2008,서울특별시,관악구,26.29
2008,서울특별시,서초구,23.63
2008,서울특별시,강남구,23.08
2008,서울특별시,송파구,25.04
2008,서울특별시,강동구,24.16
2008,부산광역시,중구,24.26
2008,부산광역시,서구,27.43
2008,부산광역시,동구,24.13
2008,부산광역시,영도구,29.65
2008,부산광역시,부산진구,26.62
2008,부산광역시,동래구,25.52
2008,부산광역시,남구,26.45
2008,부산광역시,북구,26.61
2008,부산광역시,해운대구,27.17
2008,부산광역시,사하구,27.3
2008,부산광역시,금정구,25.31
2008,부산광역시,강서구,25.34
2008,부산광역시,연제구,25.65
2008,부산광역시,수영구,25.9
2008,부산광역시,사상구,27.54
2008,부산광역시,기장군,25.19
2008,대구광역시,중구,25.04
2008,대구광역시,동구,26.47
2008,대구광역시,서구,27.35
2008,대구광역시,남구,26.42
2008,대구광역시,북구,26.88
2008,대구광역시,수성구,25.35
2008,대구광역시,달서구,28.02
2008,대구광역시,달성군,27.64
2008,인천광역시,중구,27.1
2008,인천광역시,동구,29.27
2008,인천광역시,남구,26.49
2008,인천광역시,연수구,27.81
2008,인천광역시,남동구,26.68
2008,인천광역시,부평구,28.06
2008,인천광역시,계양구,26.79
2008,인천광역시,서구,26.56
2008,인천광역시,강화군,22.48
2008,인천광역시,옹진군,32.21
2008,광주광역시,동구,29.17
2008,광주광역시,서구,29.32
2008,광주광역시,남구,27.27
2008,광주광역시,북구,29.23
2008,광주광역시,광산구,31.88
2008,대전광역시,동구,29.06
2008,대전광역시,중구,27.59
2008,대전광역시,서구,27.61
2008,대전광역시,유성구,26.7
2008,대전광역시,대덕구,29.33
2008,울산광역시,중구,27.75
2008,울산광역시,남구,28
2008,울산광역시,동구,25.46
2008,울산광역시,북구,27.76
2008,울산광역시,울주군,27.54
2008,경기도,수원시,27.53
2008,경기도,성남시,26.07
2008,경기도,의정부시,27.06
2008,경기도,안양시,26.07
2008,경기도,부천시,27.06
2008,경기도,광명시,27.19
2008,경기도,평택시,27.11
2008,경기도,동두천시,27.94
2008,경기도,안산시,27.25
2008,경기도,고양시,26.02
2008,경기도,과천시,22.81
2008,경기도,구리시,28.36
2008,경기도,남양주시,27.37
2008,경기도,오산시,28.32
2008,경기도,시흥시,27.97
2008,경기도,군포시,26.98
2008,경기도,의왕시,26.45
2008,경기도,하남시,27.35
2008,경기도,용인시,26.78
2008,경기도,파주시,25.45
2008,경기도,이천시,30.13
2008,경기도,안성시,26.53
2008,경기도,김포시,27.11
2008,경기도,화성시,27.75
2008,경기도,광주시,27.3
2008,경기도,양주시,28.19
2008,경기도,포천시,25.3
2008,경기도,여주군,26
2008,경기도,연천군,23.84
2008,경기도,가평군,24.18
2008,경기도,양평군,24.32
2008,강원도,춘천시,24.15
2008,강원도,원주시,27.45
2008,강원도,강릉시,22.56
2008,강원도,동해시,26.71
2008,강원도,태백시,29.01
2008,강원도,속초시,26.83
2008,강원도,삼척시,26.13
2008,강원도,홍천군,26.77
2008,강원도,횡성군,28.64
2008,강원도,영월군,29.29
2008,강원도,평창군,25.48
2008,강원도,정선군,21.96
2008,강원도,철원군,26.34
2008,강원도,화천군,27.41
2008,강원도,양구군,25.28
2008,강원도,인제군,36.12
2008,강원도,고성군,23.45
2008,강원도,양양군,22.2
2008,충청북도,청주시,28.97
2008,충청북도,충주시,29.21
2008,충청북도,제천시,27.41
2008,충청북도,보은군,23.71
2008,충청북도,옥천군,27.3
2008,충청북도,영동군,28.97
2008,충청북도,증평군,30.09
2008,충청북도,진천군,32.27
2008,충청북도,괴산군,24.75
2008,충청북도,음성군,27.28
2008,충청북도,단양군,22.94
2008,충청남도,천안시,26.89
2008,충청남도,공주시,28.74
2008,충청남도,보령시,30.71
2008,충청남도,아산시,28.03
2008,충청남도,서산시,27.55
2008,충청남도,논산시,28.24
2008,충청남도,계룡시,27.72
2008,충청남도,금산군,26.66
2008,충청남도,연기군,31.83
2008,충청남도,부여군,26.83
2008,충청남도,서천군,27.07
2008,충청남도,청양군,27.5
2008,충청남도,홍성군,22.67
2008,충청남도,예산군,26.31
2008,충청남도,태안군,29.76
2008,충청남도,당진군,26.26
2008,전라북도,전주시,27.05
2008,전라북도,군산시,28.43
2008,전라북도,익산시,29.29
2008,전라북도,정읍시,28.28
2008,전라북도,남원시,27.53
2008,전라북도,김제시,27.89
2008,전라북도,완주군,29.32
2008,전라북도,진안군,26.66
2008,전라북도,무주군,25.04
2008,전라북도,장수군,26.4
2008,전라북도,임실군,28.09
2008,전라북도,순창군,27.19
2008,전라북도,고창군,27.09
2008,전라북도,부안군,29.87
2008,전라남도,목포시,31.08
2008,전라남도,여수시,28.32
2008,전라남도,순천시,27.24
2008,전라남도,나주시,29.74
2008,전라남도,광양시,28.68
2008,전라남도,담양군,26.25
2008,전라남도,곡성군,26.19
2008,전라남도,구례군,26.13
2008,전라남도,고흥군,27.69
2008,전라남도,보성군,25.54
2008,전라남도,화순군,29.82
2008,전라남도,장흥군,29.28
2008,전라남도,강진군,29.99
2008,전라남도,해남군,29.03
2008,전라남도,영암군,29.71
2008,전라남도,무안군,29.21
2008,전라남도,함평군,29.11
2008,전라남도,영광군,32.57
2008,전라남도,장성군,30.15
2008,전라남도,완도군,27.74
2008,전라남도,진도군,28.64
2008,전라남도,신안군,29.15
2008,경상북도,포항시,24.83
2008,경상북도,경주시,27.42
2008,경상북도,김천시,24.72
2008,경상북도,안동시,27.18
2008,경상북도,구미시,29.07
2008,경상북도,영주시,29.58
2008,경상북도,영천시,25.83
2008,경상북도,상주시,26.73
2008,경상북도,문경시,25.06
2008,경상북도,경산시,28.02
2008,경상북도,군위군,23.98
2008,경상북도,의성군,25.53
2008,경상북도,청송군,23.66
2008,경상북도,영양군,27.28
2008,경상북도,영덕군,25.74
2008,경상북도,청도군,26.77
2008,경상북도,고령군,29.3
2008,경상북도,성주군,24.84
2008,경상북도,칠곡군,27.72
2008,경상북도,예천군,23.8
2008,경상북도,봉화군,22.32
2008,경상북도,울진군,27.28
2008,경상북도,울릉군,26.22
2008,경상남도,창원시,27.6
2008,경상남도,진주시,23.27
2008,경상남도,통영시,30.21
2008,경상남도,사천시,24.78
2008,경상남도,김해시,28.65
2008,경상남도,밀양시,24.36
2008,경상남도,거제시,29.65
2008,경상남도,양산시,29.1
2008,경상남도,의령군,26.21
2008,경상남도,함안군,27.58
2008,경상남도,창녕군,25.31
2008,경상남도,고성군,23.44
2008,경상남도,남해군,26.33
2008,경상남도,하동군,25.08
2008,경상남도,산청군,23.18
2008,경상남도,함양군,25.32
2008,경상남도,거창군,21.96
2008,경상남도,합천군,25.97
2008,제주특별자치도,제주시,29.1
2008,제주특별자치도,서귀포시,31.47
2009,서울특별시,종로구,22.72
2009,서울특별시,중구,24.38
2009,서울특별시,용산구,25.4
2009,서울특별시,성동구,27.6
2009,서울특별시,광진구,25.44
2009,서울특별시,동대문구,26.32
2009,서울특별시,중랑구,26.57
2009,서울특별시,성북구,26.17
2009,서울특별시,강북구,28.62
2009,서울특별시,도봉구,25.99
2009,서울특별시,노원구,27.84
2009,서울특별시,은평구,27.49
2009,서울특별시,서대문구,26.68
2009,서울특별시,마포구,25.74
2009,서울특별시,양천구,26.31
2009,서울특별시,강서구,27.84
2009,서울특별시,구로구,26.63
2009,서울특별시,금천구,28.16
2009,서울특별시,영등포구,26.78
2009,서울특별시,동작구,26.01
2009,서울특별시,관악구,26.94
2009,서울특별시,서초구,24.13
2009,서울특별시,강남구,23.39
2009,서울특별시,송파구,25.48
2009,서울특별시,강동구,24.54
2009,부산광역시,중구,25.6
2009,부산광역시,서구,28.26
2009,부산광역시,동구,24.61
2009,부산광역시,영도구,30.57
2009,부산광역시,부산진구,27.69
2009,부산광역시,동래구,26.12
2009,부산광역시,남구,26.72
2009,부산광역시,북구,28.01
2009,부산광역시,해운대구,27.5
2009,부산광역시,사하구,28.69
2009,부산광역시,금정구,26.07
2009,부산광역시,강서구,26.51
2009,부산광역시,연제구,26.63
2009,부산광역시,수영구,26.29
2009,부산광역시,사상구,28.78
2009,부산광역시,기장군,25.98
2009,대구광역시,중구,25.1
2009,대구광역시,동구,26.19
2009,대구광역시,서구,26.93
2009,대구광역시,남구,26.03
2009,대구광역시,북구,26.74
2009,대구광역시,수성구,24.82
2009,대구광역시,달서구,27.58
2009,대구광역시,달성군,28.33
2009,인천광역시,중구,28.2
2009,인천광역시,동구,29.6
2009,인천광역시,남구,27.76
2009,인천광역시,연수구,28.23
2009,인천광역시,남동구,27.41
2009,인천광역시,부평구,28.97
2009,인천광역시,계양구,27.82
2009,인천광역시,서구,27.99
2009,인천광역시,강화군,24.19
2009,인천광역시,옹진군,25.25
2009,광주광역시,동구,28.62
2009,광주광역시,서구,29.63
2009,광주광역시,남구,27.59
2009,광주광역시,북구,29.26
2009,광주광역시,광산구,32.11
2009,대전광역시,동구,28.97
2009,대전광역시,중구,27.95
2009,대전광역시,서구,27.59
2009,대전광역시,유성구,26.77
2009,대전광역시,대덕구,29.95
2009,울산광역시,중구,27.97
2009,울산광역시,남구,28.68
2009,울산광역시,동구,27.01
2009,울산광역시,북구,28.6
2009,울산광역시,울주군,28.81
2009,경기도,수원시,27.98
2009,경기도,성남시,26.51
2009,경기도,의정부시,27.73
2009,경기도,안양시,26.84
2009,경기도,부천시,28.34
2009,경기도,광명시,28.73
2009,경기도,평택시,27.04
2009,경기도,동두천시,29.8
2009,경기도,안산시,28.15
2009,경기도,고양시,26.24
2009,경기도,과천시,23.11
2009,경기도,구리시,29.36
2009,경기도,남양주시,28.42
2009,경기도,오산시,28.87
2009,경기도,시흥시,29.2
2009,경기도,군포시,28.19
2009,경기도,의왕시,27.27
2009,경기도,하남시,28.22
2009,경기도,용인시,26.98
2009,경기도,파주시,26.32
2009,경기도,이천시,30.47
2009,경기도,안성시,26.61
2009,경기도,김포시,28.12
2009,경기도,화성시,28.58
2009,경기도,광주시,27.3
2009,경기도,양주시,28.72
2009,경기도,포천시,27.92
2009,경기도,여주군,26.7
2009,경기도,연천군,25.53
2009,경기도,가평군,25.06
2009,경기도,양평군,25.28
2009,강원도,춘천시,25
2009,강원도,원주시,27.94
2009,강원도,강릉시,23.58
2009,강원도,동해시,30.87
2009,강원도,태백시,28.7
2009,강원도,속초시,28.76
2009,강원도,삼척시,27.64
2009,강원도,홍천군,27.68
2009,강원도,횡성군,28.97
2009,강원도,영월군,30.23
2009,강원도,평창군,27.58
2009,강원도,정선군,24.16
2009,강원도,철원군,27.77
2009,강원도,화천군,28.25
2009,강원도,양구군,26.73
2009,강원도,인제군,37.16
2009,강원도,고성군,26.04
2009,강원도,양양군,23.7
2009,충청북도,청주시,29.42
2009,충청북도,충주시,31.03
2009,충청북도,제천시,26.78
2009,충청북도,보은군,24.37
2009,충청북도,옥천군,28.22
2009,충청북도,영동군,29.21
2009,충청북도,증평군,32.3
2009,충청북도,진천군,31.72
2009,충청북도,괴산군,25.58
2009,충청북도,음성군,27.41
2009,충청북도,단양군,23.42
2009,충청남도,천안시,27.28
2009,충청남도,공주시,29.07
2009,충청남도,보령시,31.39
2009,충청남도,아산시,29.1
2009,충청남도,서산시,27.74
2009,충청남도,논산시,28.91
2009,충청남도,계룡시,27.16
2009,충청남도,금산군,27.33
2009,충청남도,연기군,32.31
2009,충청남도,부여군,27.14
2009,충청남도,서천군,27.57
2009,충청남도,청양군,28.18
2009,충청남도,홍성군,22.31
2009,충청남도,예산군,26.58
2009,충청남도,태안군,31.77
2009,충청남도,당진군,27.74
2009,전라북도,전주시,27.6
2009,전라북도,군산시,28.76
2009,전라북도,익산시,30.17
2009,전라북도,정읍시,29.4
2009,전라북도,남원시,28.33
2009,전라북도,김제시,29.24
2009,전라북도,완주군,30.31
2009,전라북도,진안군,27.21
2009,전라북도,무주군,27.5
2009,전라북도,장수군,25.73
2009,전라북도,임실군,29.66
2009,전라북도,순창군,27.94
2009,전라북도,고창군,27.39
2009,전라북도,부안군,30.47
2009,전라남도,목포시,32
2009,전라남도,여수시,30.18
2009,전라남도,순천시,27.4
2009,전라남도,나주시,30.15
2009,전라남도,광양시,28.15
2009,전라남도,담양군,26.53
2009,전라남도,곡성군,27.16
2009,전라남도,구례군,27.46
2009,전라남도,고흥군,28.82
2009,전라남도,보성군,26.24
2009,전라남도,화순군,29.46
2009,전라남도,장흥군,29.55
2009,전라남도,강진군,29.84
2009,전라남도,해남군,28.23
2009,전라남도,영암군,30.64
2009,전라남도,무안군,30.86
2009,전라남도,함평군,30.6
2009,전라남도,영광군,33.41
2009,전라남도,장성군,29.57
2009,전라남도,완도군,28.89
2009,전라남도,진도군,29.38
2009,전라남도,신안군,29.64
2009,경상북도,포항시,25.26
2009,경상북도,경주시,27.47
2009,경상북도,김천시,25.06
2009,경상북도,안동시,27.67
2009,경상북도,구미시,29.39
2009,경상북도,영주시,29.69
2009,경상북도,영천시,26.34
2009,경상북도,상주시,27.6
2009,경상북도,문경시,26.72
2009,경상북도,경산시,28.52
2009,경상북도,군위군,22.5
2009,경상북도,의성군,26.95
2009,경상북도,청송군,24.57
2009,경상북도,영양군,28.84
2009,경상북도,영덕군,25.76
2009,경상북도,청도군,27.08
2009,경상북도,고령군,28.31
2009,경상북도,성주군,25.25
2009,경상북도,칠곡군,28.87
2009,경상북도,예천군,24.43
2009,경상북도,봉화군,23.32
2009,경상북도,울진군,27.69
2009,경상북도,울릉군,26.35
2009,경상남도,창원시,28.21
2009,경상남도,진주시,23.6
2009,경상남도,통영시,31.57
2009,경상남도,사천시,25.88
2009,경상남도,김해시,29.9
2009,경상남도,밀양시,26.71
2009,경상남도,거제시,29.64
2009,경상남도,양산시,29.93
2009,경상남도,의령군,26.04
2009,경상남도,함안군,29.14
2009,경상남도,창녕군,25.28
2009,경상남도,고성군,25.08
2009,경상남도,남해군,27.62
2009,경상남도,하동군,26.24
2009,경상남도,산청군,22.87
2009,경상남도,함양군,25.2
2009,경상남도,거창군,22.91
2009,경상남도,합천군,27.55
2009,제주특별자치도,제주시,29.61
2009,제주특별자치도,서귀포시,31.71
2010,서울특별시,종로구,24.36
2010,서울특별시,중구,24.93
2010,서울특별시,용산구,26.11
2010,서울특별시,성동구,28.11
2010,서울특별시,광진구,26.27
2010,서울특별시,동대문구,27.7
2010,서울특별시,중랑구,27.59
2010,서울특별시,성북구,26.86
2010,서울특별시,강북구,29.15
2010,서울특별시,도봉구,27.44
2010,서울특별시,노원구,29.1
2010,서울특별시,은평구,28.65
2010,서울특별시,서대문구,27.82
2010,서울특별시,마포구,26.82
2010,서울특별시,양천구,27.66
2010,서울특별시,강서구,29.1
2010,서울특별시,구로구,27.36
2010,서울특별시,금천구,28.91
2010,서울특별시,영등포구,27.4
2010,서울특별시,동작구,26.63
2010,서울특별시,관악구,27.39
2010,서울특별시,서초구,25.21
2010,서울특별시,강남구,24.48
2010,서울특별시,송파구,26.97
2010,서울특별시,강동구,26
2010,부산광역시,중구,26.12
2010,부산광역시,서구,28.55
2010,부산광역시,동구,25.7
2010,부산광역시,영도구,30.85
2010,부산광역시,부산진구,28.25
2010,부산광역시,동래구,26.57
2010,부산광역시,남구,27.38
2010,부산광역시,북구,27.98
2010,부산광역시,해운대구,28.21
2010,부산광역시,사하구,28.83
2010,부산광역시,금정구,26.68
2010,부산광역시,강서구,27.81
2010,부산광역시,연제구,27.11
2010,부산광역시,수영구,27.07
2010,부산광역시,사상구,29.19
2010,부산광역시,기장군,27.33
2010,대구광역시,중구,26.38
2010,대구광역시,동구,26.98
2010,대구광역시,서구,27.72
2010,대구광역시,남구,27
2010,대구광역시,북구,27.24
2010,대구광역시,수성구,25.5
2010,대구광역시,달서구,28.6
2010,대구광역시,달성군,29.49
2010,인천광역시,중구,28.81
2010,인천광역시,동구,30.05
2010,인천광역시,남구,28.41
2010,인천광역시,연수구,28.82
2010,인천광역시,남동구,28.21
2010,인천광역시,부평구,29.47
2010,인천광역시,계양구,28.42
2010,인천광역시,서구,28.45
2010,인천광역시,강화군,23.99
2010,인천광역시,옹진군,25.41
2010,광주광역시,동구,29.52
2010,광주광역시,서구,30.69
2010,광주광역시,남구,29.14
2010,광주광역시,북구,30.67
2010,광주광역시,광산구,33.9
2010,대전광역시,동구,29.59
2010,대전광역시,중구,28.67
2010,대전광역시,서구,28.33
2010,대전광역시,유성구,27.22
2010,대전광역시,대덕구,30.75
2010,울산광역시,중구,29.1
2010,울산광역시,남구,29.36
2010,울산광역시,동구,27.8
2010,울산광역시,북구,29.63
2010,울산광역시,울주군,29.36
2010,경기도,수원시,28.78
2010,경기도,성남시,27.46
