지표연도,시도,시군구,표준화 항생제 사용량
2016,전라남도,영광군,34.49
2016,전라남도,장성군,32.39
2016,전라남도,완도군,32.36
2016,전라남도,진도군,32.66
2016,전라남도,신안군,31.66
2016,경상북도,포항시,25.94
2016,경상북도,경주시,28.96
2016,경상북도,김천시,27.12
2016,경상북도,안동시,28.23
2016,경상북도,구미시,30
2016,경상북도,영주시,29.5
2016,경상북도,영천시,28.47
2016,경상북도,상주시,29.86
2016,경상북도,문경시,30.23
2016,경상북도,경산시,30.69
2016,경상북도,군위군,24.64
2016,경상북도,의성군,28.04
2016,경상북도,청송군,27.44
2016,경상북도,영양군,30.53
2016,경상북도,영덕군,27.36
2016,경상북도,청도군,27.85
2016,경상북도,고령군,29.15
2016,경상북도,성주군,26.79
2016,경상북도,칠곡군,29.8
2016,경상북도,예천군,26.77
2016,경상북도,봉화군,25.23
2016,경상북도,울진군,30.54
2016,경상북도,울릉군,25.39
2016,경상남도,창원시,29.88
2016,경상남도,진주시,27.3
2016,경상남도,통영시,33.71
2016,경상남도,사천시,31.75
2016,경상남도,김해시,31.28
2016,경상남도,밀양시,31.27
2016,경상남도,거제시,30.87
2016,경상남도,양산시,31.36
2016,경상남도,의령군,31.53
2016,경상남도,함안군,32.73
2016,경상남도,창녕군,30.26
2016,경상남도,고성군,28.41
2016,경상남도,남해군,27.93
2016,경상남도,하동군,28.63
2016,경상남도,산청군,26.19
2016,경상남도,함양군,26.51
2016,경상남도,거창군,27.41
2016,경상남도,합천군,28.52
2016,제주특별자치도,제주시,32.41
2016,제주특별자치도,서귀포시,29.46
2017,서울특별시,종로구,24.91
2017,서울특별시,중구,25.4
2017,서울특별시,용산구,24.86
2017,서울특별시,성동구,27.86
2017,서울특별시,광진구,27.57
2017,서울특별시,동대문구,27.77
2017,서울특별시,중랑구,29.78
2017,서울특별시,성북구,27.85
2017,서울특별시,강북구,29.44
2017,서울특별시,도봉구,26.86
2017,서울특별시,노원구,29.3
2017,서울특별시,은평구,28.5
2017,서울특별시,서대문구,27.92
2017,서울특별시,마포구,25.86
2017,서울특별시,양천구,28.41
2017,서울특별시,강서구,29.09
2017,서울특별시,구로구,29.05
2017,서울특별시,금천구,31.88
2017,서울특별시,영등포구,27.59
2017,서울특별시,동작구,25.84
2017,서울특별시,관악구,27.82
2017,서울특별시,서초구,25.03
2017,서울특별시,강남구,25.84
2017,서울특별시,송파구,26.44
2017,서울특별시,강동구,26.3
2017,부산광역시,중구,28.22
2017,부산광역시,서구,29.14
2017,부산광역시,동구,28.06
2017,부산광역시,영도구,35.23
2017,부산광역시,부산진구,29.29
2017,부산광역시,동래구,29.05
2017,부산광역시,남구,30.25
2017,부산광역시,북구,28.93
2017,부산광역시,해운대구,28.66
2017,부산광역시,사하구,30.89
2017,부산광역시,금정구,28.51
2017,부산광역시,강서구,34.87
2017,부산광역시,연제구,29.03
2017,부산광역시,수영구,29.02
2017,부산광역시,사상구,30.68
2017,부산광역시,기장군,32.37
2017,대구광역시,중구,26.36
2017,대구광역시,동구,27.57
2017,대구광역시,서구,28.64
2017,대구광역시,남구,27.7
2017,대구광역시,북구,27.29
2017,대구광역시,수성구,26.48
2017,대구광역시,달서구,28.79
2017,대구광역시,달성군,30.45
2017,인천광역시,중구,29.14
2017,인천광역시,동구,30.11
2017,인천광역시,남구,31.02
2017,인천광역시,연수구,29.52
2017,인천광역시,남동구,30.3
2017,인천광역시,부평구,30.44
2017,인천광역시,계양구,30.33
2017,인천광역시,서구,30.44
2017,인천광역시,강화군,26.26
2017,인천광역시,옹진군,25.4
2017,광주광역시,동구,33.71
2017,광주광역시,서구,31.76
2017,광주광역시,남구,32.47
2017,광주광역시,북구,31.63
2017,광주광역시,광산구,34.89
2017,대전광역시,동구,30.41
2017,대전광역시,중구,30.03
2017,대전광역시,서구,30.86
2017,대전광역시,유성구,28.79
2017,대전광역시,대덕구,34.54
2017,울산광역시,중구,30.76
2017,울산광역시,남구,30.4
2017,울산광역시,동구,31.44
2017,울산광역시,북구,31.67
2017,울산광역시,울주군,30.87
2017,세종특별자치시,세종특별자치시,31.9
2017,경기도,수원시,29.1
2017,경기도,성남시,26.09
2017,경기도,의정부시,28.7
2017,경기도,안양시,27.24
2017,경기도,부천시,29.58
2017,경기도,광명시,29.08
2017,경기도,평택시,27.4
2017,경기도,동두천시,33.21
2017,경기도,안산시,29.67
2017,경기도,고양시,26.98
2017,경기도,과천시,23.37
2017,경기도,구리시,30.38
2017,경기도,남양주시,29.7
2017,경기도,오산시,33.81
2017,경기도,시흥시,30.16
2017,경기도,군포시,30.36
2017,경기도,의왕시,27.14
2017,경기도,하남시,30.33
2017,경기도,용인시,26.69
2017,경기도,파주시,28.92
2017,경기도,이천시,29.05
2017,경기도,안성시,27.97
2017,경기도,김포시,31.47
2017,경기도,화성시,29.48
2017,경기도,광주시,27.95
2017,경기도,양주시,29.83
2017,경기도,포천시,30.57
2017,경기도,여주시,26.98
2017,경기도,연천군,27.31
2017,경기도,가평군,27.37
2017,경기도,양평군,26.19
2017,강원도,춘천시,27.36
2017,강원도,원주시,30.45
2017,강원도,강릉시,26.32
2017,강원도,동해시,33.06
2017,강원도,태백시,28.58
2017,강원도,속초시,31.91
2017,강원도,삼척시,30.38
2017,강원도,홍천군,30.17
2017,강원도,횡성군,27.63
2017,강원도,영월군,31.64
2017,강원도,평창군,26.08
2017,강원도,정선군,25.06
2017,강원도,철원군,30.1
2017,강원도,화천군,28.27
2017,강원도,양구군,27.18
2017,강원도,인제군,33
2017,강원도,고성군,29.22
2017,강원도,양양군,29.27
2017,충청북도,청주시,32.89
2017,충청북도,청주시서원구,33.75
2017,충청북도,청주시청원구,33.33
2017,충청북도,충주시,30.05
2017,충청북도,제천시,30.26
2017,충청북도,보은군,28.82
2017,충청북도,옥천군,30.33
2017,충청북도,영동군,32.71
2017,충청북도,증평군,36.72
2017,충청북도,진천군,34.25
2017,충청북도,괴산군,30.23
2017,충청북도,음성군,28.84
2017,충청북도,단양군,25.93
2017,충청남도,천안시,30.04
2017,충청남도,공주시,32.94
2017,충청남도,보령시,31.48
2017,충청남도,아산시,31.3
2017,충청남도,서산시,31.23
2017,충청남도,논산시,31.66
2017,충청남도,계룡시,27.33
2017,충청남도,당진시,34.47
2017,충청남도,금산군,28.33
2017,충청남도,부여군,27.55
2017,충청남도,서천군,29.03
2017,충청남도,청양군,31.45
2017,충청남도,홍성군,25.11
2017,충청남도,예산군,27.88
2017,충청남도,태안군,34.45
2017,전라북도,전주시,29.31
2017,전라북도,군산시,31.51
2017,전라북도,익산시,30.21
2017,전라북도,정읍시,30.32
2017,전라북도,남원시,28.62
2017,전라북도,김제시,30.87
2017,전라북도,완주군,32.33
2017,전라북도,진안군,27.71
2017,전라북도,무주군,26.29
2017,전라북도,장수군,27.53
2017,전라북도,임실군,31.2
2017,전라북도,순창군,29.31
2017,전라북도,고창군,29.82
2017,전라북도,부안군,34.57
2017,전라남도,목포시,35.59
2017,전라남도,여수시,33.08
2017,전라남도,순천시,29.68
2017,전라남도,나주시,31.36
2017,전라남도,광양시,28.93
2017,전라남도,담양군,27.76
2017,전라남도,곡성군,29.06
2017,전라남도,구례군,31.4
2017,전라남도,고흥군,30.19
2017,전라남도,보성군,29.08
2017,전라남도,화순군,35.02
2017,전라남도,장흥군,25.17
2017,전라남도,강진군,34.83
2017,전라남도,해남군,33.35
2017,전라남도,영암군,31.76
2017,전라남도,무안군,33.06
2017,전라남도,함평군,32.4
2017,전라남도,영광군,34.25
2017,전라남도,장성군,32.74
2017,전라남도,완도군,32.46
2017,전라남도,진도군,32.34
2017,전라남도,신안군,30.8
2017,경상북도,포항시,25.2
2017,경상북도,경주시,27.92
2017,경상북도,김천시,26.78
2017,경상북도,안동시,27.82
2017,경상북도,구미시,29.91
2017,경상북도,영주시,28.09
2017,경상북도,영천시,27.22
2017,경상북도,상주시,29.24
2017,경상북도,문경시,28.72
2017,경상북도,경산시,29.67
2017,경상북도,군위군,23.8
2017,경상북도,의성군,27.5
2017,경상북도,청송군,26
2017,경상북도,영양군,29.8
2017,경상북도,영덕군,26.81
2017,경상북도,청도군,27.2
2017,경상북도,고령군,28.34
2017,경상북도,성주군,25.1
2017,경상북도,칠곡군,29.26
2017,경상북도,예천군,25.89
2017,경상북도,봉화군,25.49
2017,경상북도,울진군,29.29
2017,경상북도,울릉군,22.93
2017,경상남도,창원시,29.31
2017,경상남도,진주시,27.03
2017,경상남도,통영시,32.53
2017,경상남도,사천시,32.74
2017,경상남도,김해시,30.91
2017,경상남도,밀양시,31.52
2017,경상남도,거제시,29.49
2017,경상남도,양산시,31.29
2017,경상남도,의령군,31.33
2017,경상남도,함안군,32.28
2017,경상남도,창녕군,30.63
2017,경상남도,고성군,29.3
2017,경상남도,남해군,27.41
2017,경상남도,하동군,28.81
2017,경상남도,산청군,25.2
2017,경상남도,함양군,26.05
2017,경상남도,거창군,26.39
2017,경상남도,합천군,27.47
2017,제주특별자치도,제주시,31.77
2017,제주특별자치도,서귀포시,28.88
2018,서울특별시,종로구,25.52
2018,서울특별시,중구,25.88
2018,서울특별시,용산구,25.05
2018,서울특별시,성동구,28.91
2018,서울특별시,광진구,27.69
2018,서울특별시,동대문구,27.65
2018,서울특별시,중랑구,29.78
2018,서울특별시,성북구,28.92
2018,서울특별시,강북구,29.93
2018,서울특별시,도봉구,27.66
2018,서울특별시,노원구,29.72
2018,서울특별시,은평구,29.19
2018,서울특별시,서대문구,28.56
2018,서울특별시,마포구,26.37
2018,서울특별시,양천구,28.71
2018,서울특별시,강서구,30.14
2018,서울특별시,구로구,29.68
2018,서울특별시,금천구,32.77
2018,서울특별시,영등포구,28.17
2018,서울특별시,동작구,26.4
2018,서울특별시,관악구,28.44
2018,서울특별시,서초구,25.09
2018,서울특별시,강남구,26.13
2018,서울특별시,송파구,27.14
2018,서울특별시,강동구,26.53
2018,부산광역시,중구,28.7
2018,부산광역시,서구,30.43
2018,부산광역시,동구,28.89
2018,부산광역시,영도구,36.2
2018,부산광역시,부산진구,30.04
2018,부산광역시,동래구,29.55
2018,부산광역시,남구,30.12
2018,부산광역시,북구,29.84
2018,부산광역시,해운대구,29.83
2018,부산광역시,사하구,31.45
2018,부산광역시,금정구,28.97
2018,부산광역시,강서구,35.93
2018,부산광역시,연제구,29.64
2018,부산광역시,수영구,29.91
2018,부산광역시,사상구,31.36
2018,부산광역시,기장군,33.09
2018,대구광역시,중구,27.87
2018,대구광역시,동구,28.43
2018,대구광역시,서구,30.06
2018,대구광역시,남구,28.76
2018,대구광역시,북구,27.93
2018,대구광역시,수성구,27.36
2018,대구광역시,달서구,29.89
2018,대구광역시,달성군,32.29
2018,인천광역시,중구,29.19
2018,인천광역시,동구,32.09
2018,인천광역시,남구,32.07
2018,인천광역시,연수구,29.84
2018,인천광역시,남동구,30.75
2018,인천광역시,부평구,31.08
2018,인천광역시,계양구,30.54
2018,인천광역시,서구,30.29
2018,인천광역시,강화군,26.75
2018,인천광역시,옹진군,25.33
2018,광주광역시,동구,34.83
2018,광주광역시,서구,31.85
2018,광주광역시,남구,33.27
2018,광주광역시,북구,31.84
2018,광주광역시,광산구,35.04
2018,대전광역시,동구,31.89
2018,대전광역시,중구,30.48
2018,대전광역시,서구,32.52
2018,대전광역시,유성구,30.5
2018,대전광역시,대덕구,36.38
2018,울산광역시,중구,31.37
2018,울산광역시,남구,31.59
2018,울산광역시,동구,32.12
2018,울산광역시,북구,32.09
2018,울산광역시,울주군,31.7
2018,세종특별자치시,세종특별자치시,33.34
2018,경기도,수원시,29.64
2018,경기도,성남시,26.41
2018,경기도,의정부시,29.25
2018,경기도,안양시,27.8
2018,경기도,부천시,30.11
2018,경기도,광명시,28.93
2018,경기도,평택시,27.26
2018,경기도,동두천시,34
2018,경기도,안산시,30.36
2018,경기도,고양시,26.94
2018,경기도,과천시,23.03
2018,경기도,구리시,31.44
2018,경기도,남양주시,30.22
2018,경기도,오산시,34.07
2018,경기도,시흥시,31.27
2018,경기도,군포시,29.58
2018,경기도,의왕시,27.7
2018,경기도,하남시,30.61
2018,경기도,용인시,27.27
2018,경기도,파주시,29.42
2018,경기도,이천시,30.93
2018,경기도,안성시,27.97
2018,경기도,김포시,32.17
2018,경기도,화성시,29.84
2018,경기도,광주시,28.48
2018,경기도,양주시,30.47
2018,경기도,포천시,31.36
2018,경기도,여주시,28.09
2018,경기도,연천군,27.02
2018,경기도,가평군,28.31
2018,경기도,양평군,26.4
2018,강원도,춘천시,27.61
2018,강원도,원주시,30.52
2018,강원도,강릉시,25.2
2018,강원도,동해시,33.2
2018,강원도,태백시,28.79
2018,강원도,속초시,32.32
2018,강원도,삼척시,31.62
2018,강원도,홍천군,29.87
2018,강원도,횡성군,27.7
2018,강원도,영월군,32.56
2018,강원도,평창군,25.41
2018,강원도,정선군,26.31
2018,강원도,철원군,30.37
2018,강원도,화천군,28.89
2018,강원도,양구군,27.72
2018,강원도,인제군,32.54
2018,강원도,고성군,29.63
2018,강원도,양양군,27.91
2018,충청북도,청주시,33.64
2018,충청북도,청주시서원구,34.59
2018,충청북도,청주시청원구,34.72
2018,충청북도,충주시,32.36
2018,충청북도,제천시,30.1
2018,충청북도,보은군,29.33
2018,충청북도,옥천군,31.98
2018,충청북도,영동군,34.34
2018,충청북도,증평군,35.13
2018,충청북도,진천군,37.58
2018,충청북도,괴산군,29.38
2018,충청북도,음성군,29.51
2018,충청북도,단양군,25.48
2018,충청남도,천안시,30.57
2018,충청남도,공주시,33.96
2018,충청남도,보령시,32.04
2018,충청남도,아산시,32.41
2018,충청남도,서산시,32.22
2018,충청남도,논산시,32.93
2018,충청남도,계룡시,29.7
2018,충청남도,당진시,34.86
2018,충청남도,금산군,28.07
2018,충청남도,부여군,28.98
2018,충청남도,서천군,29.76
2018,충청남도,청양군,30.84
2018,충청남도,홍성군,25.81
2018,충청남도,예산군,28.27
2018,충청남도,태안군,35
2018,전라북도,전주시,30.23
2018,전라북도,군산시,31.57
2018,전라북도,익산시,31.52
2018,전라북도,정읍시,30.39
2018,전라북도,남원시,28.4
2018,전라북도,김제시,33.38
2018,전라북도,완주군,33.51
2018,전라북도,진안군,27.85
2018,전라북도,무주군,26.83
2018,전라북도,장수군,26.35
2018,전라북도,임실군,31.4
2018,전라북도,순창군,29.36
2018,전라북도,고창군,29.84
2018,전라북도,부안군,35.11
2018,전라남도,목포시,35.45
2018,전라남도,여수시,32.62
2018,전라남도,순천시,30.12
2018,전라남도,나주시,31.93
2018,전라남도,광양시,28.76
2018,전라남도,담양군,27.63
2018,전라남도,곡성군,30.1
2018,전라남도,구례군,31.57
2018,전라남도,고흥군,30.35
2018,전라남도,보성군,29.61
2018,전라남도,화순군,37.43
2018,전라남도,장흥군,25.39
2018,전라남도,강진군,34.65
2018,전라남도,해남군,34.18
2018,전라남도,영암군,32.8
2018,전라남도,무안군,33.75
2018,전라남도,함평군,32.33
2018,전라남도,영광군,32.83
2018,전라남도,장성군,32.43
2018,전라남도,완도군,33.99
2018,전라남도,진도군,34.58
2018,전라남도,신안군,31.7
2018,경상북도,포항시,26.55
2018,경상북도,경주시,29.09
2018,경상북도,김천시,28.29
2018,경상북도,안동시,28.37
2018,경상북도,구미시,31.86
2018,경상북도,영주시,26.91
2018,경상북도,영천시,27.33
2018,경상북도,상주시,29.63
2018,경상북도,문경시,30.41
2018,경상북도,경산시,30.03
2018,경상북도,군위군,24.76
2018,경상북도,의성군,27.73
2018,경상북도,청송군,26.86
2018,경상북도,영양군,31.19
2018,경상북도,영덕군,28.04
2018,경상북도,청도군,27.47
2018,경상북도,고령군,29.43
2018,경상북도,성주군,25.72
2018,경상북도,칠곡군,30.58
2018,경상북도,예천군,26.55
2018,경상북도,봉화군,25.91
2018,경상북도,울진군,28.21
2018,경상북도,울릉군,24.73
2018,경상남도,창원시,29.76
2018,경상남도,진주시,28.32
2018,경상남도,통영시,31.5
2018,경상남도,사천시,32.95
2018,경상남도,김해시,32.59
2018,경상남도,밀양시,31.09
2018,경상남도,거제시,29.39
2018,경상남도,양산시,32.49
2018,경상남도,의령군,32.29
2018,경상남도,함안군,32.77
2018,경상남도,창녕군,32.01
2018,경상남도,고성군,29.34
2018,경상남도,남해군,29.25
2018,경상남도,하동군,29.59
2018,경상남도,산청군,26.41
2018,경상남도,함양군,26.93
2018,경상남도,거창군,25.76
2018,경상남도,합천군,27.78
2018,제주특별자치도,제주시,32.14
2018,제주특별자치도,서귀포시,29
2019,서울특별시,종로구,25.94
2019,서울특별시,중구,26.19
2019,서울특별시,용산구,25.55
2019,서울특별시,성동구,30.16
2019,서울특별시,광진구,28.36
2019,서울특별시,동대문구,28.64
2019,서울특별시,중랑구,29.95
2019,서울특별시,성북구,29.61
2019,서울특별시,강북구,30.22
2019,서울특별시,도봉구,27.93
2019,서울특별시,노원구,30.33
2019,서울특별시,은평구,30.21
2019,서울특별시,서대문구,29.37
2019,서울특별시,마포구,26.66
2019,서울특별시,양천구,29.74
2019,서울특별시,강서구,31.2
2019,서울특별시,구로구,29.95
2019,서울특별시,금천구,33.12
2019,서울특별시,영등포구,28.88
2019,서울특별시,동작구,27.23
2019,서울특별시,관악구,29.19
2019,서울특별시,서초구,25.76
2019,서울특별시,강남구,27.27
2019,서울특별시,송파구,28.29
2019,서울특별시,강동구,27.44
2019,부산광역시,중구,28.91
2019,부산광역시,서구,31.46
2019,부산광역시,동구,28.49
2019,부산광역시,영도구,38.09
2019,부산광역시,부산진구,30.72
2019,부산광역시,동래구,29.99
2019,부산광역시,남구,31.15
2019,부산광역시,북구,29.95
2019,부산광역시,해운대구,30.53
2019,부산광역시,사하구,32.59
2019,부산광역시,금정구,29.38
2019,부산광역시,강서구,36.42
2019,부산광역시,연제구,30.17
2019,부산광역시,수영구,30.3
2019,부산광역시,사상구,32.2
2019,부산광역시,기장군,33.34
2019,대구광역시,중구,27.88
2019,대구광역시,동구,28.05
2019,대구광역시,서구,29.82
2019,대구광역시,남구,28.99
2019,대구광역시,북구,27.33
2019,대구광역시,수성구,27.7
2019,대구광역시,달서구,30.18
2019,대구광역시,달성군,32.62
2019,인천광역시,중구,29
2019,인천광역시,동구,31.93
2019,인천광역시,미추홀구,32.04
2019,인천광역시,연수구,30.31
2019,인천광역시,남동구,31.47
2019,인천광역시,부평구,31.54
2019,인천광역시,계양구,30.46
2019,인천광역시,서구,30.87
2019,인천광역시,강화군,28.87
2019,인천광역시,옹진군,25.45
2019,광주광역시,동구,36.62
2019,광주광역시,서구,33.67
2019,광주광역시,남구,35.4
2019,광주광역시,북구,33.8
2019,광주광역시,광산구,37.03
2019,대전광역시,동구,32.41
2019,대전광역시,중구,30.96
2019,대전광역시,서구,33.44
2019,대전광역시,유성구,31.57
2019,대전광역시,대덕구,37.17
2019,울산광역시,중구,31.28
2019,울산광역시,남구,32.16
2019,울산광역시,동구,31.18
2019,울산광역시,북구,30.89
2019,울산광역시,울주군,31.92
2019,세종특별자치시,세종특별자치시,33.43
2019,경기도,수원시,30.33
2019,경기도,성남시,27.09
2019,경기도,의정부시,29.88
2019,경기도,안양시,28.7
2019,경기도,부천시,30.99
2019,경기도,광명시,29.48
2019,경기도,평택시,28.4
2019,경기도,동두천시,34.57
2019,경기도,안산시,30.61
2019,경기도,고양시,27.89
2019,경기도,과천시,22.83
2019,경기도,구리시,31.61
2019,경기도,남양주시,30.55
2019,경기도,오산시,34.88
2019,경기도,시흥시,31.4
2019,경기도,군포시,30.29
2019,경기도,의왕시,28.02
2019,경기도,하남시,31.77
2019,경기도,용인시,27.81
2019,경기도,파주시,30.3
2019,경기도,이천시,30.91
2019,경기도,안성시,28.39
2019,경기도,김포시,33.21
2019,경기도,화성시,30.31
2019,경기도,광주시,29.57
2019,경기도,양주시,31.52
2019,경기도,포천시,32.33
2019,경기도,여주시,28.26
2019,경기도,연천군,27.56
2019,경기도,가평군,28.13
2019,경기도,양평군,26.65
2019,강원도,춘천시,27.95
2019,강원도,원주시,30.42
2019,강원도,강릉시,24.43
2019,강원도,동해시,32.48
2019,강원도,태백시,29.15
2019,강원도,속초시,32.17
2019,강원도,삼척시,30.57
2019,강원도,홍천군,29.89
2019,강원도,횡성군,27.42
2019,강원도,영월군,32.48
2019,강원도,평창군,24.57
2019,강원도,정선군,25.56
2019,강원도,철원군,30.47
2019,강원도,화천군,29.13
2019,강원도,양구군,26.91
2019,강원도,인제군,31.1
2019,강원도,고성군,29.46
2019,강원도,양양군,27.5
2019,충청북도,청주시,33.93
2019,충청북도,청주시서원구,34.75
2019,충청북도,청주시청원구,35.28
2019,충청북도,충주시,33.2
2019,충청북도,제천시,29.88
2019,충청북도,보은군,29.89
2019,충청북도,옥천군,33.21
2019,충청북도,영동군,34.94
2019,충청북도,증평군,33.93
2019,충청북도,진천군,36.52
2019,충청북도,괴산군,29.53
2019,충청북도,음성군,30.25
2019,충청북도,단양군,25.56
2019,충청남도,천안시,31.25
2019,충청남도,공주시,33.95
2019,충청남도,보령시,33.41
2019,충청남도,아산시,32.79
2019,충청남도,서산시,31.63
2019,충청남도,논산시,32.55
2019,충청남도,계룡시,30.77
2019,충청남도,당진시,36.35
2019,충청남도,금산군,27.89
2019,충청남도,부여군,28.6
2019,충청남도,서천군,30.82
2019,충청남도,청양군,30.73
2019,충청남도,홍성군,26.25
2019,충청남도,예산군,28.29
2019,충청남도,태안군,36.38
2019,전라북도,전주시,30.78
2019,전라북도,군산시,33.1
2019,전라북도,익산시,32.74
2019,전라북도,정읍시,30.84
2019,전라북도,남원시,28.08
2019,전라북도,김제시,35.29
2019,전라북도,완주군,33.64
2019,전라북도,진안군,28.88
2019,전라북도,무주군,27.07
2019,전라북도,장수군,25.45
2019,전라북도,임실군,30.77
2019,전라북도,순창군,30.21
2019,전라북도,고창군,30.87
2019,전라북도,부안군,35.07
2019,전라남도,목포시,37.55
2019,전라남도,여수시,32.54
2019,전라남도,순천시,30.18
2019,전라남도,나주시,33.47
2019,전라남도,광양시,29.29
2019,전라남도,담양군,28.52
2019,전라남도,곡성군,30.84
2019,전라남도,구례군,29.67
2019,전라남도,고흥군,31.43
2019,전라남도,보성군,30.92
2019,전라남도,화순군,38.98
2019,전라남도,장흥군,26.07
2019,전라남도,강진군,34.76
2019,전라남도,해남군,34.9
2019,전라남도,영암군,34.4
2019,전라남도,무안군,34.8
2019,전라남도,함평군,35.01
2019,전라남도,영광군,33.53
2019,전라남도,장성군,32.98
2019,전라남도,완도군,34.02
2019,전라남도,진도군,35.25
2019,전라남도,신안군,33.3
2019,경상북도,포항시,26.34
2019,경상북도,경주시,28.96
2019,경상북도,김천시,29.77
2019,경상북도,안동시,27.85
2019,경상북도,구미시,33.33
2019,경상북도,영주시,27.08
2019,경상북도,영천시,26.33
2019,경상북도,상주시,30.79
2019,경상북도,문경시,29.78
2019,경상북도,경산시,29.72
2019,경상북도,군위군,25.01
2019,경상북도,의성군,26.62
2019,경상북도,청송군,25.55
2019,경상북도,영양군,31.88
2019,경상북도,영덕군,27.24
2019,경상북도,청도군,26.71
2019,경상북도,고령군,29.73
2019,경상북도,성주군,26.43
2019,경상북도,칠곡군,31.23
2019,경상북도,예천군,26.97
2019,경상북도,봉화군,25.84
2019,경상북도,울진군,28.1
2019,경상북도,울릉군,23.19
2019,경상남도,창원시,29.81
2019,경상남도,진주시,29.42
2019,경상남도,통영시,32.13
2019,경상남도,사천시,32.4
2019,경상남도,김해시,32.17
2019,경상남도,밀양시,30.49
2019,경상남도,거제시,30.43
2019,경상남도,양산시,33.17
2019,경상남도,의령군,31.65
2019,경상남도,함안군,32.94
2019,경상남도,창녕군,30.72
2019,경상남도,고성군,30.02
2019,경상남도,남해군,27.7
2019,경상남도,하동군,29.64
2019,경상남도,산청군,27.63
2019,경상남도,함양군,27.37
2019,경상남도,거창군,25.6
2019,경상남도,합천군,29.15
2019,제주특별자치도,제주시,32.22
2019,제주특별자치도,서귀포시,28.9
